C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_226.jpeg,겟
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_227.jpeg,겟
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_228.jpeg,겟
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_229.jpeg,겠
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_230.jpeg,겠
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_231.jpeg,겠
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_232.jpeg,겠
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_233.jpeg,겡
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_234.jpeg,겡
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_235.jpeg,겡
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_236.jpeg,겡
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_237.jpeg,겨
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_238.jpeg,겨
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_239.jpeg,겨
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_240.jpeg,겨
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_241.jpeg,격
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_242.jpeg,격
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_243.jpeg,격
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_244.jpeg,격
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_245.jpeg,겪
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_246.jpeg,겪
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_247.jpeg,겪
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_248.jpeg,겪
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_249.jpeg,견
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_250.jpeg,견
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_251.jpeg,견
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_252.jpeg,견
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_253.jpeg,겯
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_254.jpeg,겯
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_255.jpeg,겯
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_256.jpeg,겯
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_257.jpeg,결
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_258.jpeg,결
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_259.jpeg,결
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_260.jpeg,결
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_261.jpeg,겸
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_262.jpeg,겸
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_263.jpeg,겸
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_264.jpeg,겸
C:\Users\PrishitaRay\tensorflow-korean-recognition\tools\../image-data\korean-images\korean_265.jpeg,겹
